category,name,shortlist,code,scheme,aum,earliestNavDate,navCount,cat-avg,rr-all-rank,rr-all-avg,rr-1-avg,rr-3-avg,rr-5-avg,rr-8-avg,rr-10-avg,rr-12-avg,rr-all-count,rr-all-avg-,rr-all-stddev,rr-all-median,rr-all-min,rr-all-max,rr-all-dist-<0,rr-all-dist-0-10,rr-all-dist-10-20,rr-all-dist-20-30,rr-all-dist->30,rr-1-count,rr-1-avg-,rr-1-stddev,rr-1-median,rr-1-min,rr-1-max,rr-1-dist-<0,rr-1-dist-0-10,rr-1-dist-10-20,rr-1-dist-20-30,rr-1-dist->30,rr-3-count,rr-3-avg-,rr-3-stddev,rr-3-median,rr-3-min,rr-3-max,rr-3-dist-<0,rr-3-dist-0-10,rr-3-dist-10-20,rr-3-dist-20-30,rr-3-dist->30,rr-5-count,rr-5-avg-,rr-5-stddev,rr-5-median,rr-5-min,rr-5-max,rr-5-dist-<0,rr-5-dist-0-10,rr-5-dist-10-20,rr-5-dist-20-30,rr-5-dist->30,rr-8-count,rr-8-avg-,rr-8-stddev,rr-8-median,rr-8-min,rr-8-max,rr-8-dist-<0,rr-8-dist-0-10,rr-8-dist-10-20,rr-8-dist-20-30,rr-8-dist->30,rr-10-count,rr-10-avg-,rr-10-stddev,rr-10-median,rr-10-min,rr-10-max,rr-10-dist-<0,rr-10-dist-0-10,rr-10-dist-10-20,rr-10-dist-20-30,rr-10-dist->30,rr-12-count,rr-12-avg-,rr-12-stddev,rr-12-median,rr-12-min,rr-12-max,rr-12-dist-<0,rr-12-dist-0-10,rr-12-dist-10-20,rr-12-dist-20-30,rr-12-dist->30
"Gilt","ICICI Prudential Blended Plan A-Direct Plan -  Growth","","120310","Gilt","undefined","undefined","803","undefined","","","","","","","","","590","","","","","","0","0","0","0","0","522","","","","","","0","0","0","0","0","68","","","","","","0","0","0","0","0","0","","","","","","0","0","0","0","0","0","","","","","","0","0","0","0","0","0","","","","","","0","0","0","0","0","0","","","","","","0","0","0","0","0"
"Aggressive Hybrid Fund","Aditya Birla Sun Life Aggressive Hybrid Omni FOF- Direct Plan - Growth Option","","132185","Hybrid Scheme","undefined","undefined","2652","undefined","","","","","","","","","6292","","","","","","0","0","0","0","0","2231","","","","","","0","0","0","0","0","1820","","","","","","0","0","0","0","0","1340","","","","","","0","0","0","0","0","672","","","","","","0","0","0","0","0","229","","","","","","0","0","0","0","0","0","","","","","","0","0","0","0","0"
"Aggressive Hybrid Fund","Aditya Birla Sun Life Equity Hybrid'95 Fund - Direct Plan-Growth","","120517","Hybrid Scheme","undefined","undefined","3139","undefined","","","","","","","","","8772","","","","","","0","0","0","0","0","2721","","","","","","0","0","0","0","0","2307","","","","","","0","0","0","0","0","1796","","","","","","0","0","0","0","0","1113","","","","","","0","0","0","0","0","647","","","","","","0","0","0","0","0","188","","","","","","0","0","0","0","0"
"Aggressive Hybrid Fund","Axis Aggressive Hybrid Fund - Direct Plan - Growth Option","","144394","Hybrid Scheme","undefined","undefined","1759","undefined","","","","","","","","","2888","","","","","","0","0","0","0","0","1419","","","","","","0","0","0","0","0","977","","","","","","0","0","0","0","0","492","","","","","","0","0","0","0","0","0","","","","","","0","0","0","0","0","0","","","","","","0","0","0","0","0","0","","","","","","0","0","0","0","0"
"Aggressive Hybrid Fund","Bandhan Aggressive Hybrid Fund-Direct Plan Growth","","140382","Hybrid Scheme","undefined","undefined","2163","undefined","","","","","","","","","4221","","","","","","0","0","0","0","0","1799","","","","","","0","0","0","0","0","1362","","","","","","0","0","0","0","0","875","","","","","","0","0","0","0","0","185","","","","","","0","0","0","0","0","0","","","","","","0","0","0","0","0","0","","","","","","0","0","0","0","0"
"Aggressive Hybrid Fund","BANK OF INDIA MID & SMALL CAP EQUITY & DEBT FUND - DIRECT PLAN GROWTH","","139527","Hybrid Scheme","undefined","undefined","2264","undefined","","","","","","","","","4622","","","","","","0","0","0","0","0","1899","","","","","","0","0","0","0","0","1463","","","","","","0","0","0","0","0","974","","","","","","0","0","0","0","0","286","","","","","","0","0","0","0","0","0","","","","","","0","0","0","0","0","0","","","","","","0","0","0","0","0"
"Aggressive Hybrid Fund","BANK OF INDIA MID & SMALL CAP EQUITY & DEBT FUND - REGULAR  PLAN  GROWTH","","139529","Hybrid Scheme","undefined","undefined","2264","undefined","","","","","","","","","4622","","","","","","0","0","0","0","0","1899","","","","","","0","0","0","0","0","1463","","","","","","0","0","0","0","0","974","","","","","","0","0","0","0","0","286","","","","","","0","0","0","0","0","0","","","","","","0","0","0","0","0","0","","","","","","0","0","0","0","0"
"Aggressive Hybrid Fund","Baroda BNP Paribas Aggressive Hybrid Fund- DIRECT PLAN - GROWTH OPTION","","150260","Hybrid Scheme","undefined","undefined","877","undefined","","","","","","","","","727","","","","","","0","0","0","0","0","591","","","","","","0","0","0","0","0","136","","","","","","0","0","0","0","0","0","","","","","","0","0","0","0","0","0","","","","","","0","0","0","0","0","0","","","","","","0","0","0","0","0","0","","","","","","0","0","0","0","0"
"Aggressive Hybrid Fund","Baroda BNP Paribas Aggressive Hybrid Fund- REGULAT PLAN -GROWTH OPTION","","150258","Hybrid Scheme","undefined","undefined","877","undefined","","","","","","","","","727","","","","","","0","0","0","0","0","591","","","","","","0","0","0","0","0","136","","","","","","0","0","0","0","0","0","","","","","","0","0","0","0","0","0","","","","","","0","0","0","0","0","0","","","","","","0","0","0","0","0","0","","","","","","0","0","0","0","0"
"Aggressive Hybrid Fund","CANARA ROBECO EQUITY HYBRID FUND - DIRECT PLAN - GROWTH OPTION","","118272","Hybrid Scheme","undefined","undefined","3139","undefined","","","","","","","","","8777","","","","","","0","0","0","0","0","2723","","","","","","0","0","0","0","0","2309","","","","","","0","0","0","0","0","1797","","","","","","0","0","0","0","0","1113","","","","","","0","0","0","0","0","647","","","","","","0","0","0","0","0","188","","","","","","0","0","0","0","0"
"Aggressive Hybrid Fund","DSP Aggressive Hybrid Fund - Direct Plan - Growth","","119019","Hybrid Scheme","undefined","undefined","3142","undefined","","","","","","","","","8777","","","","","","0","0","0","0","0","2723","","","","","","0","0","0","0","0","2309","","","","","","0","0","0","0","0","1797","","","","","","0","0","0","0","0","1113","","","","","","0","0","0","0","0","647","","","","","","0","0","0","0","0","188","","","","","","0","0","0","0","0"
"Aggressive Hybrid Fund","Edelweiss Aggressive Hybrid Fund- Plan B-Growth Option","","112012","Hybrid Scheme","undefined","undefined","4011","undefined","","","","","","","","","13709","","","","","","0","0","0","0","0","3548","","","","","","0","0","0","0","0","3133","","","","","","0","0","0","0","0","2615","","","","","","0","0","0","0","0","1934","","","","","","0","0","0","0","0","1470","","","","","","0","0","0","0","0","1009","","","","","","0","0","0","0","0"
"Aggressive Hybrid Fund","Edelweiss Aggressive Hybrid Fund-Direct Plan-Growth Option","","118624","Hybrid Scheme","undefined","undefined","3137","undefined","","","","","","","","","8754","","","","","","0","0","0","0","0","2719","","","","","","0","0","0","0","0","2305","","","","","","0","0","0","0","0","1793","","","","","","0","0","0","0","0","1110","","","","","","0","0","0","0","0","643","","","","","","0","0","0","0","0","184","","","","","","0","0","0","0","0"
"Aggressive Hybrid Fund","Franklin India Aggressive Hybrid Fund - Direct - Growth","","118546","Hybrid Scheme","undefined","undefined","3140","undefined","","","","","","","","","8783","","","","","","0","0","0","0","0","2724","","","","","","0","0","0","0","0","2310","","","","","","0","0","0","0","0","1798","","","","","","0","0","0","0","0","1114","","","","","","0","0","0","0","0","648","","","","","","0","0","0","0","0","189","","","","","","0","0","0","0","0"
"Aggressive Hybrid Fund","Franklin India Aggressive Hybrid Fund - Growth Plan","","100550","Hybrid Scheme","undefined","undefined","4795","undefined","","","","","","","","","18158","","","","","","0","0","0","0","0","4280","","","","","","0","0","0","0","0","3888","","","","","","0","0","0","0","0","3357","","","","","","0","0","0","0","0","2669","","","","","","0","0","0","0","0","2214","","","","","","0","0","0","0","0","1750","","","","","","0","0","0","0","0"
"Aggressive Hybrid Fund","Groww Aggressive Hybrid Fund (formerly known as Indiabulls Equity Hybrid Fund) - Direct Plan - Growth option","","145599","Hybrid Scheme","undefined","undefined","1676","undefined","","","","","","","","","2670","","","","","","0","0","0","0","0","1348","","","","","","0","0","0","0","0","902","","","","","","0","0","0","0","0","420","","","","","","0","0","0","0","0","0","","","","","","0","0","0","0","0","0","","","","","","0","0","0","0","0","0","","","","","","0","0","0","0","0"
"Aggressive Hybrid Fund","HDFC Hybrid Equity Fund - Growth Option - Direct Plan","","119062","Hybrid Scheme","undefined","undefined","3140","undefined","","","","","","","","","8783","","","","","","0","0","0","0","0","2724","","","","","","0","0","0","0","0","2310","","","","","","0","0","0","0","0","1798","","","","","","0","0","0","0","0","1114","","","","","","0","0","0","0","0","648","","","","","","0","0","0","0","0","189","","","","","","0","0","0","0","0"
"Aggressive Hybrid Fund","HDFC Hybrid Equity Fund - Growth Plan","","102948","Hybrid Scheme","undefined","undefined","4802","undefined","","","","","","","","","18204","","","","","","0","0","0","0","0","4292","","","","","","0","0","0","0","0","3896","","","","","","0","0","0","0","0","3364","","","","","","0","0","0","0","0","2676","","","","","","0","0","0","0","0","2221","","","","","","0","0","0","0","0","1755","","","","","","0","0","0","0","0"
"Aggressive Hybrid Fund","HSBC Aggressive Hybrid Fund - Direct Growth","","151122","Hybrid Scheme","undefined","undefined","703","undefined","","","","","","","","","428","","","","","","0","0","0","0","0","428","","","","","","0","0","0","0","0","0","","","","","","0","0","0","0","0","0","","","","","","0","0","0","0","0","0","","","","","","0","0","0","0","0","0","","","","","","0","0","0","0","0","0","","","","","","0","0","0","0","0"
"Aggressive Hybrid Fund","HSBC Aggressive Hybrid Fund - Regular Growth","","151120","Hybrid Scheme","undefined","undefined","703","undefined","","","","","","","","","428","","","","","","0","0","0","0","0","428","","","","","","0","0","0","0","0","0","","","","","","0","0","0","0","0","0","","","","","","0","0","0","0","0","0","","","","","","0","0","0","0","0","0","","","","","","0","0","0","0","0","0","","","","","","0","0","0","0","0"
"Aggressive Hybrid Fund","ICICI Prudential Equity & Debt Fund - Direct Plan - Growth","","120251","Hybrid Scheme","undefined","undefined","3139","undefined","","","","","","","","","8777","","","","","","0","0","0","0","0","2723","","","","","","0","0","0","0","0","2309","","","","","","0","0","0","0","0","1797","","","","","","0","0","0","0","0","1113","","","","","","0","0","0","0","0","647","","","","","","0","0","0","0","0","188","","","","","","0","0","0","0","0"
"Aggressive Hybrid Fund","ICICI Prudential Equity & Debt Fund - Growth","","100356","Hybrid Scheme","undefined","undefined","4803","undefined","","","","","","","","","18204","","","","","","0","0","0","0","0","4292","","","","","","0","0","0","0","0","3896","","","","","","0","0","0","0","0","3364","","","","","","0","0","0","0","0","2676","","","","","","0","0","0","0","0","2221","","","","","","0","0","0","0","0","1755","","","","","","0","0","0","0","0"
"Aggressive Hybrid Fund","Invesco India Aggressive Hybrid Fund - Direct Plan - Growth","","143537","Hybrid Scheme","undefined","undefined","1785","undefined","","","","","","","","","2975","","","","","","0","0","0","0","0","1448","","","","","","0","0","0","0","0","1006","","","","","","0","0","0","0","0","521","","","","","","0","0","0","0","0","0","","","","","","0","0","0","0","0","0","","","","","","0","0","0","0","0","0","","","","","","0","0","0","0","0"
"Aggressive Hybrid Fund","JM Aggressive Hybrid Fund (Direct) - Annual Bonus Option","","130904","Hybrid Scheme","undefined","undefined","2753","undefined","","","","","","","","","6728","","","","","","0","0","0","0","0","2354","","","","","","0","0","0","0","0","1930","","","","","","0","0","0","0","0","1427","","","","","","0","0","0","0","0","737","","","","","","0","0","0","0","0","280","","","","","","0","0","0","0","0","0","","","","","","0","0","0","0","0"
"Aggressive Hybrid Fund","JM Aggressive Hybrid Fund (Direct) - Bonus Option - Principal Units","","133401","Hybrid Scheme","undefined","undefined","2493","undefined","","","","","","","","","5494","","","","","","0","0","0","0","0","2109","","","","","","0","0","0","0","0","1677","","","","","","0","0","0","0","0","1185","","","","","","0","0","0","0","0","491","","","","","","0","0","0","0","0","32","","","","","","0","0","0","0","0","0","","","","","","0","0","0","0","0"
"Aggressive Hybrid Fund","JM Aggressive Hybrid Fund (Direct) - Growth Option","","120484","Hybrid Scheme","undefined","undefined","3144","undefined","","","","","","","","","8767","","","","","","0","0","0","0","0","2721","","","","","","0","0","0","0","0","2307","","","","","","0","0","0","0","0","1795","","","","","","0","0","0","0","0","1111","","","","","","0","0","0","0","0","646","","","","","","0","0","0","0","0","187","","","","","","0","0","0","0","0"
"Aggressive Hybrid Fund","JM Aggressive Hybrid Fund (Direct) - Half Yearly Bonus Option - Principal Units","","133409","Hybrid Scheme","undefined","undefined","2493","undefined","","","","","","","","","5494","","","","","","0","0","0","0","0","2109","","","","","","0","0","0","0","0","1677","","","","","","0","0","0","0","0","1185","","","","","","0","0","0","0","0","491","","","","","","0","0","0","0","0","32","","","","","","0","0","0","0","0","0","","","","","","0","0","0","0","0"
"Aggressive Hybrid Fund","JM Aggressive Hybrid Fund (Direct) - Quarterly Bonus Option - Principal Units","","133411","Hybrid Scheme","undefined","undefined","2493","undefined","","","","","","","","","5494","","","","","","0","0","0","0","0","2109","","","","","","0","0","0","0","0","1677","","","","","","0","0","0","0","0","1185","","","","","","0","0","0","0","0","491","","","","","","0","0","0","0","0","32","","","","","","0","0","0","0","0","0","","","","","","0","0","0","0","0"
"Aggressive Hybrid Fund","JM Aggressive Hybrid Fund (Regular) - Annual Bonus Option - Principal Units","","133407","Hybrid Scheme","undefined","undefined","2493","undefined","","","","","","","","","5494","","","","","","0","0","0","0","0","2109","","","","","","0","0","0","0","0","1677","","","","","","0","0","0","0","0","1185","","","","","","0","0","0","0","0","491","","","","","","0","0","0","0","0","32","","","","","","0","0","0","0","0","0","","","","","","0","0","0","0","0"
"Aggressive Hybrid Fund","JM Aggressive Hybrid Fund (Regular) - Bonus Option - Principal Units","","133400","Hybrid Scheme","undefined","undefined","2493","undefined","","","","","","","","","5494","","","","","","0","0","0","0","0","2109","","","","","","0","0","0","0","0","1677","","","","","","0","0","0","0","0","1185","","","","","","0","0","0","0","0","491","","","","","","0","0","0","0","0","32","","","","","","0","0","0","0","0","0","","","","","","0","0","0","0","0"
"Aggressive Hybrid Fund","JM Aggressive Hybrid Fund (Regular) - Half Yearly Bonus Option - Principal Units","","133403","Hybrid Scheme","undefined","undefined","2493","undefined","","","","","","","","","5494","","","","","","0","0","0","0","0","2109","","","","","","0","0","0","0","0","1677","","","","","","0","0","0","0","0","1185","","","","","","0","0","0","0","0","491","","","","","","0","0","0","0","0","32","","","","","","0","0","0","0","0","0","","","","","","0","0","0","0","0"
